ID or #		Start	End	Type
3162		1852120	1852878	complete
3163		1853015	1853995	complete
3164		1854005	1854952	complete
3165		1854957	1855793	complete
3166		1855814	1856857	complete
3167		1856874	1858253	complete
3168		1858280	1859356	complete
3169		1859726	1859998	complete
3170		1823164	1823649	complete
3171		1862806	1863660	complete
3172		1863750	1864496	complete
3173		1864932	1866866	complete
3174		1866979	1868262	complete
3175		1868409	1869884	complete
3176		1870065	1871555	partial
3177		1871598	1872101	complete
3178		1872376	1872822	complete
3179		1872779	1873600	complete
3180		1873697	1874878	complete
3181		1874933	1875280	complete
3182		1875739	1876764	complete
3183		1877031	1877279	complete
3184		1877613	1877972	complete
3185		1878145	1878783	complete
3186		1878910	1879833	complete
3187		1879936	1881021	complete
3188		1881212	1882657	complete
3189		1882689	1883813	complete
3190		1883869	1884834	complete
3191		1887975	1888556	complete
3192		1888596	1889291	complete
3193		1889349	1891259	complete
3194		1891391	1891735	complete
3195		1892157	1892456	complete
3196		1896451	1898049	complete
3197		1898053	1899609	complete
3198		2787007	2787984	complete
3199		2795233	2795532	complete
3200		2797186	2797635	complete
3201		2807639	2808376	complete
3202		2814534	2814962	complete
3203		2814959	2815525	complete
3204		632809	633969	complete
3205		633970	634599	complete
3206		634572	635792	complete
3207		635939	636841	complete
3208		637050	637796	complete
3209		641311	642549	complete
3210		644340	645803	complete
3211		645854	646732	complete
3212		646707	647258	complete
3213		647262	648794	complete
3214		648805	649713	complete
3215		649710	650006	complete
3216		653085	653765	complete
3217		653806	655191	complete
3218		1724683	1725780	complete
3219		240343	240816	complete
3220		264844	265311	complete
3221		291546	292172	complete
3222		292444	293142	complete
3223		293169	294023	complete
3224		294363	294803	complete
3225		294920	296320	complete
3226		296994	297950	complete
3227		297960	300158	complete
3228		300155	301111	complete
3229		301108	301797	complete
3230		302215	302829	complete
3231		303719	304429	complete
3232		304398	306041	complete
3233		306031	308556	complete
3234		308582	309250	complete
3235		309308	309895	complete
3236		2134128	2135267	complete
3237		2133679	2134122	complete
3238		2131514	2133676	complete
3239		2130582	2131421	complete
3240		2130091	2130579	complete
3241		2128877	2130094	complete
3242		2127685	2128902	complete
3243		2126928	2127674	complete
3244		2126364	2126912	complete
3245		2118184	2119578	complete
3246		2116704	2118182	complete
3247		2115148	2116428	complete
3248		2111458	2112351	complete
3249		316950	317543	complete
3250		317900	319225	complete
3251		319451	320305	complete
3252		320832	321551	complete
3253		321562	322989	complete
3254		322982	323677	complete
3255		323920	324588	complete
3256		332725	333657	complete
3257		333749	334246	complete
3258		334504	335109	complete
3259		335149	336012	complete
3260		336002	337549	complete
3261		337549	338967	complete
3262		339389	340339	complete
3263		340349	341731	complete
3264		342108	343157	complete
3265		343400	344215	complete
3266		344628	344873	complete
3267		344890	345561	complete
3268		345708	345983	complete
3269		346081	347667	complete
3270		347906	348796	complete
3271		350439	351890	complete
3272		351930	353816	complete
3273		393730	394353	complete
3274		397096	398190	complete
3275		420210	421583	complete
3276		436385	437359	complete
3277		437539	439401	complete
3278		443907	444398	complete
3279		444526	445890	complete
3280		531675	532157	complete
3281		532235	533050	complete
3282		536857	538311	complete
3283		538371	539732	complete
3284		539789	541090	complete
3285		541112	542257	complete
3286		542485	543270	complete
3287		543281	544516	complete
3288		544538	545587	complete
3289		372145	373095	complete
3290		548850	549665	complete
3291		568125	569651	complete
3292		570116	570667	complete
3293		570677	571474	complete
3294		571689	572144	complete
3295		572307	572597	complete
3296		573179	573562	complete
3297		576621	576836	complete
3298		576836	577333	complete
3299		577330	577791	partial
3300		577823	578116	complete
3301		578407	578817	complete
3302		579103	579309	complete
3303		592551	593993	complete
3304		605174	605422	complete
3305		605488	606606	complete
3306		650021	651079	complete
3307		651458	653116	complete
3308		674793	675770	complete
3309		675934	676641	complete
3310		676638	678065	complete
3311		678075	678629	complete
3312		678731	679438	complete
3313		679435	680886	complete
3314		680946	682616	complete
3315		690129	691007	complete
3316		691097	691564	complete
3317		691561	692601	complete
3318		692754	694178	complete
3319		694324	695499	complete
3320		707557	708963	complete
3321		709013	709339	complete
3322		783105	784046	complete
3323		784160	784540	complete
3324		799982	801034	complete
3325		801110	802543	complete
3326		802726	804987	complete
3327		814962	815870	complete
3328		819107	819811	complete
3329		820016	820729	complete
3330		820765	821721	complete
3331		821721	822962	complete
3332		822959	823720	complete
3333		823853	824263	complete
3334		824225	825331	complete
3335		825342	826475	complete
3336		882015	882611	complete
3337		884169	884453	complete
3338		884539	885354	complete
3339		885354	886562	complete
3340		886646	887182	complete
3341		887357	889042	complete
3342		889312	889689	complete
3343		892180	892656	complete
3344		897212	897700	complete
3345		903175	903690	complete
3346		903816	904139	complete
3347		904136	904966	complete
3348		904963	905976	complete
3349		906075	907505	complete
3350		907516	908517	complete
3351		910405	911373	complete
3352		911385	913037	complete
3353		917351	918343	complete
3354		918458	919573	complete
3355		919570	921516	complete
3356		882896	884128	complete
3357		946452	947882	complete
3358		947883	948791	complete
3359		954095	955855	complete
3360		955985	956677	complete
3361		968612	969844	complete
3362		970975	971868	complete
3363		982298	982846	complete
3364		982873	983520	complete
3365		993264	994055	complete
3366		994066	995211	complete
3367		995208	996167	complete
3368		996160	996735	complete
3369		997091	997630	complete
3370		997713	998414	complete
3371		998439	1001039	complete
3372		1001030	1002100	complete
3373		1002112	1002654	complete
3374		1002662	1003177	complete
3375		1005175	1005717	complete
3376		1005714	1006823	complete
3377		1007067	1009175	complete
3378		1015762	1017522	complete
3379		1014119	1014682	complete
3380		1020361	1020990	complete
3381		1020953	1023106	complete
3382		1026334	1026996	complete
3383		1027169	1027582	complete
3384		1027627	1027944	complete
3385		1028002	1029192	complete
3386		1029287	1029565	complete
3387		1043453	1043899	complete
3388		1043887	1045026	complete
3389		1045072	1047168	complete
3390		1047168	1047914	complete
3391		1047911	1048555	complete
3392		1048662	1048967	complete
3393		1443904	1444230	complete
3394		1449621	1451666	complete
3395		1451951	1452880	complete
3396		1453188	1453934	complete
3397		1453949	1454446	complete
3398		1454454	1455524	complete
3399		1455521	1456288	complete
3400		1456288	1457076	complete
3401		1457078	1458505	complete
3402		1458495	1458917	complete
3403		1458917	1460122	complete
3404		1460149	1461462	complete
3405		1461563	1462513	complete
3406		1462495	1463085	complete
3407		1475645	1476250	complete
3408		1476250	1477146	complete
3409		1477162	1478919	complete
3410		1478933	1480225	complete
3411		1492172	1493095	complete
3412		1493312	1494655	complete
3413		1497493	1498473	complete
3414		1500481	1501149	complete
3415		1501741	1502889	complete
3416		1504196	1504732	complete
3417		1502929	1504104	complete
3418		1504805	1506766	complete
3419		1507532	1507948	complete
3420		1508027	1509433	complete
3421		1509678	1510823	complete
3422		1510841	1511854	complete
3423		1511855	1512796	complete
3424		1512786	1513580	complete
3425		1513602	1515026	complete
3426		1515413	1515586	complete
3427		1515672	1515905	complete
3428		1515906	1516355	complete
3429		1516352	1516870	complete
3430		1517051	1518088	complete
3431		1518286	1518951	complete
3432		1518987	1521089	complete
3433		1521331	1522392	complete
3434		1522505	1524004	complete
3435		1524271	1524888	complete
3436		1524964	1525176	complete
3437		1531306	1531875	complete
3438		1532048	1532893	complete
3439		1542408	1542743	complete
3440		1550422	1550706	complete
3441		1555136	1556062	complete
3442		1556055	1557041	complete
3443		1557038	1557934	complete
3444		1557931	1558953	complete
3445		1558955	1560505	complete
3446		1560519	1561100	complete
3447		1561358	1563757	complete
3448		1563782	1565164	complete
3449		1565528	1566847	complete
3450		1577657	1578814	complete
3451		1578866	1580548	complete
3452		1580950	1581711	complete
3453		1582231	1584510	complete
3454		1584844	1585758	complete
3455		1585817	1586320	complete
3456		1586333	1586863	complete
3457		1596641	1598233	complete
3458		1598312	1599265	complete
3459		1599514	1601049	complete
3460		1601043	1602071	complete
3461		1602071	1603063	complete
3462		1603075	1604097	complete
3463		1604124	1604999	complete
3464		1605023	1605313	complete
3465		1605370	1606128	complete
3466		1606132	1607046	complete
3467		1608931	1609878	complete
3468		1609990	1610349	complete
3469		1610349	1611275	complete
3470		1611339	1612727	complete
3471		1612828	1613709	complete
3472		1613787	1614902	complete
3473		1626376	1627062	complete
3474		1627477	1628937	complete
3475		1631063	1631329	complete
3476		1631646	1632236	complete
3477		1632334	1632909	partial
3478		1632909	1633871	partial
3479		1635071	1635481	complete
3480		1637054	1637551	complete
3481		1637548	1638081	complete
3482		1638078	1638389	complete
3483		1638394	1638609	complete
3484		1640513	1641265	complete
3485		1641279	1642328	complete
3486		1643921	1644226	complete
3487		1635633	1635806	complete
3488		1627239	1627442	complete
3489		1653371	1653697	complete
3490		1653832	1654173	complete
3491		1654771	1655481	complete
3492		1655589	1655894	complete
3493		1656093	1658519	complete
3494		1658580	1661003	complete
3495		1661014	1661631	complete
3496		1661633	1662487	complete
3497		1662530	1663144	complete
3498		1663339	1664595	complete
3499		1664548	1665243	complete
3500		1666723	1667616	complete
3501		593983	594666	complete
3502		1067734	1069062	complete
3503		1069083	1069577	complete
3504		1069588	1070178	complete
3505		1070188	1070988	complete
3506		1070996	1071382	complete
3507		1071394	1072086	complete
3508		1072086	1073234	complete
3509		1081466	1082593	complete
3510		1085329	1085742	complete
3511		1085744	1087069	complete
3512		1087062	1089080	complete
3513		1089089	1091512	complete
3514		1092099	1093457	complete
3515		1095066	1096052	complete
3516		1097109	1098047	complete
3517		1098102	1098839	complete
3518		1098863	1099417	complete
3519		1099519	1100010	complete
3520		1104637	1104948	complete
3521		1105043	1105576	complete
3522		1105578	1106999	complete
3523		1107007	1108164	complete
3524		1636479	1636691	complete
3525		1123341	1124549	complete
3526		1126029	1126952	complete
3527		1127062	1128597	complete
3528		557435	557977	complete
3529		558197	558889	complete
3530		558920	561523	complete
3531		561559	562542	complete
3532		1210903	1211226	complete
3533		1212551	1213282	complete
3534		1213487	1214698	complete
3535		1216551	1218074	complete
3536		1225823	1226191	complete
3537		1226294	1226695	complete
3538		1226904	1227230	complete
3539		1227302	1227961	complete
3540		1228038	1228499	complete
3541		1239558	1241294	complete
3542		1242403	1243014	complete
3543		1241389	1242303	complete
3544		1243016	1243750	complete
3545		1248348	1248980	complete
3546		1248991	1250061	complete
3547		1250289	1252208	complete
3548		1252308	1255175	complete
3549		1338267	1338575	complete
3550		1341621	1342370	complete
3551		1387894	1388622	complete
3552		1355826	1357211	complete
3553		1357514	1358932	complete
3554		1359144	1359908	complete
3555		1368240	1369919	complete
3556		1369933	1371225	complete
3557		1371246	1372127	complete
3558		1372114	1372956	complete
3559		1372987	1374039	complete
3560		1374058	1374846	complete
3561		1374856	1375911	complete
3562		1375908	1378175	complete
3563		1378172	1378831	complete
3564		1380987	1381985	complete
3565		1382141	1383538	complete
3566		1388957	1389877	complete
3567		1390015	1390914	complete
3568		1392915	1393946	complete
3569		1669984	1670805	complete
3570		1670844	1671173	complete
3571		1671160	1671525	complete
3572		1671937	1672971	complete
3573		1676451	1677395	complete
3574		1677581	1678963	complete
3575		1701292	1702332	complete
3576		1703274	1703714	complete
3577		1703791	1704372	complete
3578		1704372	1704950	complete
3579		1704943	1707165	complete
3580		1707166	1708224	complete
3581		1708228	1708848	complete
3582		1708852	1709547	complete
3583		1710793	1712295	complete
3584		1713050	1713913	complete
3585		1716517	1717626	complete
3586		1719049	1719285	complete
3587		1719288	1720145	complete
3588		1720145	1722157	complete
3589		1723705	1723944	complete
3590		1724047	1724646	complete
3591		1902825	1903283	complete
3592		1732459	1733274	complete
3593		1734145	1735314	complete
3594		1742895	1744151	complete
3595		1744724	1745029	complete
3596		1745155	1746759	complete
3597		1746771	1747583	complete
3598		1747587	1748372	complete
3599		1749752	1751854	complete
3600		1749101	1749748	complete
3601		1748369	1749037	complete
3602		1751875	1752501	complete
3603		1752956	1753165	complete
3604		1756898	1757314	complete
3605		1757327	1758547	complete
3606		1758544	1759815	complete
3607		1759790	1760536	complete
3608		1760546	1762033	complete
3609		1762958	1763146	complete
3610		1763246	1763656	complete
3611		1763653	1766709	complete
3612		1767098	1768210	complete
3613		1768639	1768995	complete
3614		1769095	1770309	complete
3615		1770536	1771801	complete
3616		1775220	1776371	complete
3617		1776414	1777325	complete
3618		1777641	1778405	complete
3619		1778425	1779363	complete
3620		1779419	1780708	complete
3621		1780705	1780998	complete
3622		1787832	1789268	complete
3623		1789331	1790044	complete
3624		1803349	1804107	complete
3625		1805424	1805714	complete
3626		1805820	1806680	complete
3627		1806721	1807257	complete
3628		1807404	1808072	complete
3629		1808235	1808825	complete
3630		1808958	1810349	complete
3631		1810353	1811156	complete
3632		1811445	1811687	complete
3633		1821539	1822426	complete
3634		1822386	1822961	complete
3635		1823979	1824947	complete
3636		1824940	1826283	complete
3637		1826280	1827758	complete
3638		1827755	1828789	complete
3639		1828786	1830006	complete
3640		1831425	1832135	complete
3641		1832140	1832817	complete
3642		1832832	1833539	complete
3643		1833539	1834087	complete
3644		1834097	1835263	complete
3645		1835236	1836771	complete
3646		1836771	1837424	complete
3647		1837491	1838798	complete
3648		1838807	1839427	complete
3649		1839514	1839921	complete
3650		1839887	1840159	complete
3651		1841855	1842895	complete
3652		1903712	1904278	complete
3653		1960604	1960996	complete
3654		1906285	1906572	complete
3655		1755745	1756749	complete
3656		1735480	1735569	complete
3657		1907332	1908123	complete
3658		1908300	1909673	complete
3659		1913655	1914152	complete
3660		1914282	1915565	complete
3661		1915534	1918167	complete
3662		1918247	1919686	complete
3663		1919804	1920040	complete
3664		1920145	1920336	complete
3665		1920337	1920993	complete
3666		1921389	1921730	complete
3667		1921743	1922615	complete
3668		1922619	1922993	complete
3669		1923464	1924120	complete
3670		1924144	1924806	complete
3671		1950290	1950685	complete
3672		1950726	1951469	complete
3673		1951466	1952437	complete
3674		1963067	1964215	complete
3675		1986246	1986569	complete
3676		1995835	1996503	complete
3677		1996518	1997504	complete
3678		2023535	2024350	complete
3679		2024347	2026041	complete
3680		2031143	2031508	complete
3681		2034818	2036176	complete
3682		2036176	2036847	complete
3683		2036980	2037393	complete
3684		2037502	2038506	complete
3685		2038507	2039142	complete
3686		2039399	2040049	complete
3687		2040392	2040922	complete
3688		2135926	2137509	complete
3689		2147063	2149009	complete
3690		2149209	2149670	complete
3691		2149735	2150496	complete
3692		2150493	2151152	complete
3693		2152040	2153287	complete
3694		2153287	2156409	complete
3695		2156410	2159487	complete
3696		2163213	2163545	complete
3697		2163692	2165053	complete
3698		2166013	2166330	complete
3699		2175534	2176586	complete
3700		2176843	2178120	complete
3701		2178117	2179121	complete
3702		2179118	2180083	complete
3703		2180057	2180803	complete
3704		2180855	2181673	complete
3705		2181738	2182538	complete
3706		2182535	2183323	complete
3707		2183546	2183818	complete
3708		2183939	2184763	complete
3709		2184982	2185320	complete
3710		2231622	2231861	complete
3711		2232055	2233293	complete
3712		2266876	2267589	complete
3713		2268001	2268567	complete
3714		2268748	2270304	complete
3715		2325389	2326165	complete
3716		2326170	2327819	complete
3717		2332358	2332981	complete
3718		2356064	2356867	complete
3719		2356885	2358174	complete
3720		2358231	2359436	complete
3721		2359451	2360233	complete
3722		2360453	2361655	complete
3723		2361755	2362297	complete
3724		2363950	2365089	complete
3725		2365093	2366061	complete
3726		2366061	2368043	complete
3727		2368040	2368930	complete
3728		2368930	2370582	complete
3729		2370914	2371300	complete
3730		2382017	2383744	complete
3731		2383882	2384853	complete
3732		2384956	2385459	complete
3733		2385732	2386448	complete
3734		2386657	2387079	complete
3735		2387135	2387986	complete
3736		2405583	2406800	complete
3737		2406884	2407483	complete
3738		2407542	2409374	complete
3739		2409461	2410111	complete
3740		2410122	2410616	complete
3741		2410699	2411154	complete
3742		2416656	2417198	complete
3743		2417256	2417810	complete
3744		2417863	2418507	complete
3745		2418643	2419290	complete
3746		2419730	2420623	complete
3747		2420671	2421561	complete
3748		2436964	2438142	complete
3749		2439786	2441792	complete
3750		2441913	2442191	complete
3751		2442225	2442773	complete
3752		2446628	2447179	complete
3753		2447250	2448071	complete
3754		2448073	2448612	complete
3755		2448609	2449097	complete
3756		2449094	2449606	complete
3757		2449606	2450358	complete
3758		2453105	2453668	complete
3759		2454349	2454834	complete
3760		2455037	2457181	complete
3761		2457181	2458491	complete
3762		2458672	2458956	complete
3763		2461034	2462092	complete
3764		2465877	2466239	complete
3765		2466236	2467156	complete
3766		2467153	2468484	complete
3767		2469099	2469539	complete
3768		2471626	2471988	complete
3769		2472054	2472878	complete
3770		2473006	2473542	complete
3771		2473533	2473895	complete
3772		2473895	2474200	complete
3773		2488278	2489972	complete
3774		2487264	2488208	complete
3775		2490026	2491276	complete
3776		2491789	2492424	complete
3777		2493072	2493314	complete
3778		2496693	2498390	complete
3779		2498405	2499139	complete
3780		2499152	2500009	complete
3781		2500012	2502507	complete
3782		2502532	2503569	complete
3783		2503569	2504654	complete
3784		2504669	2505916	complete
3785		2505938	2506264	complete
3786		2507652	2508908	complete
3787		2509490	2510728	complete
3788		714635	715129	complete
3789		2523952	2524878	complete
3790		2535771	2536505	complete
3791		2542774	2543631	complete
3792		2543795	2544691	complete
3793		2544695	2546119	complete
3794		2546124	2547428	complete
3795		2547668	2548567	complete
3796		2548663	2549238	complete
3797		2549299	2549748	complete
3798		2549735	2550160	complete
3799		2528269	2529255	complete
3800		2553250	2553750	complete
3801		2553763	2554422	complete
3802		2556880	2558088	complete
3803		2558279	2558920	complete
3804		2559390	2559635	complete
3805		2559647	2560015	complete
3806		2560133	2560549	complete
3807		2560546	2561139	complete
3808		2561614	2561991	complete
3809		2562002	2562394	complete
3810		2562545	2563354	complete
3811		2563503	2564906	complete
3812		2564903	2566129	complete
3813		2566346	2567533	complete
3814		2567523	2568359	complete
3815		2568370	2569773	complete
3816		2569785	2570072	complete
3817		2570179	2570472	complete
3818		2570511	2571527	complete
3819		2571524	2572327	complete
3820		2572324	2573025	complete
3821		2573000	2573479	complete
3822		2573492	2573827	complete
3823		2574120	2576399	complete
3824		2579756	2580799	complete
3825		2591094	2591792	complete
3826		2591866	2593881	complete
3827		2593896	2594759	complete
3828		2495079	2496317	complete
3829		2614116	2615579	complete
3830		2615600	2615959	complete
3831		2616097	2616798	complete
3832		2624717	2626960	complete
3833		2627312	2627503	complete
3834		2627814	2628332	complete
3835		2628348	2628887	complete
3836		2633621	2633836	complete
3837		2633906	2635378	complete
3838		2635496	2636674	complete
3839		2636685	2637305	complete
3840		2643035	2645347	complete
3841		2601869	2602816	complete
3842		2602833	2604272	complete
3843		2604284	2604934	complete
3844		2604939	2606519	complete
3845		2606509	2608176	complete
3846		2608186	2608731	complete
3847		2608728	2609486	complete
3848		2609479	2609892	complete
3849		2609922	2611934	complete
3850		2611956	2612804	complete
3851		2612842	2613903	complete
3852		2734168	2734905	complete
3853		2717245	2717943	complete
3854		2717975	2720635	complete
3855		2739897	2740415	complete
3856		2745984	2746775	complete
3857		3187903	3188652	complete
3858		3188654	3189718	complete
3859		3190230	3190859	complete
3860		3190886	3192547	complete
3861		594823	596196	complete
3862		596354	596686	complete
3863		596702	597925	complete
3864		476291	477841	complete
3865		478005	478475	complete
3866		478591	479142	complete
3867		485760	489122	complete
3868		922136	922456	complete
3869		1050684	1050896	complete
3870		1211926	1212330	complete
3871		1200010	1200255	complete
3872		1200720	1201061	complete
3873		1200999	1201307	complete
3874		1201482	1202156	complete
3875		1202491	1203048	complete
3876		1203045	1203383	complete
3877		1206136	1206720	complete
3878		1304845	1305174	complete
3879		1321244	1322125	complete
3880		2379630	2380547	complete
3881		2380735	2381946	complete
3882		1347004	1348131	complete
3883		2419347	2419709	complete
3884		2057988	2058938	complete
3885		2059040	2059957	complete
3886		1130241	1130657	complete
3887		1130661	1131065	complete
3888		1131077	1131772	complete
3889		1131797	1133005	complete
3890		1133025	1133780	complete
3891		1133952	1134734	complete
3892		1136594	1137535	complete
3893		1960996	1963074	complete
3894		371339	372148	complete
3895		1244383	1244823	complete
3896		2462274	2463029	complete
3897		317555	317791	complete
3898		398249	398557	complete
3899		398817	399029	complete
3900		1050186	1050398	complete
3901		264528	264767	complete
3902		2775475	2775804	complete
3903		572144	572314	complete
3904		969896	970078	complete
3905		1215012	1215248	complete
3906		1215291	1215563	complete
3907		1215592	1215858	complete
3908		1215971	1216219	complete
3909		1221528	1221857	complete
3910		1266147	1266539	complete
3911		1395389	1395646	complete
3912		1355447	1355692	complete
3913		1423401	1423664	complete
3914		1443711	1443896	complete
3915		1452892	1453179	complete
3916		1506858	1507088	complete
3917		1554089	1554304	complete
3918		607059	607211	complete
3919		1702973	1703188	complete
3920		1875302	1875556	complete
3921		1877427	1877609	complete
3922		1892576	1892755	complete
3923		2026212	2026394	complete
3924		2794892	2795050	complete
3925		3248099	3248398	complete
3926		1959996	1960484	complete
3927		3739132	3739605	complete
3928		3975548	3976627	complete
3929		4013377	4014192	complete
3930		4020241	4020756	complete
3931		303077	303406	complete
3932		309970	310560	complete
3933		311336	311563	complete
3934		311738	312001	complete
3935		793996	794145	complete
3936		773419	773532	complete
3937		2774899	2775099	complete
3938		263480	263956	complete
3939		263250	263471	complete
3940		262552	262893	complete
3941		1118530	1118670	complete
3942		1119924	1120178	complete
3943		1204772	1204954	complete
3944		1207355	1207768	complete
3945		1243951	1244205	complete
3946		10643	11356	complete
3947		1218206	1218424	complete
3948		4350931	4351104	complete
3949		4528278	4528556	complete
3950		2370579	2370914	complete
3951		4374576	4374722	complete
3952		4266832	4267035	complete
3953		1333315	1333482	complete
3954		613165	613383	complete
3955		572953	573093	complete
3956		571591	571692	complete
3957		2087235	2087489	complete
3958		1067304	1067477	complete
3959		4190660	4190860	complete
3960		3476614	3476814	complete
3961		2525963	2526181	complete
3962		2166736	2167635	complete
3963		3582427	3582582	complete
3964		4374340	4374465	complete
3965		2824414	2825373	complete
3966		469860	471641	complete
3967		2263063	2263317	complete
3968		2492720	2492995	complete
3969		2768467	2768703	complete
3972		1905472	1905615	complete
3973		1906647	1906790	complete
3974		5234	5530	complete
3975		2509023	2509349	complete
3976		21181	21399	complete
3977		2023010	2023237	complete
3978		1635978	1636133	complete
3979		1702575	1702700	complete
3980		1306812	1306985	complete
3981		1515123	1515218	complete
3982		1620670	1620765	complete
3983		2588829	2588888	complete
3984		3774194	3774403	complete
3985		4610151	4610312	complete
3986		2590784	2590984	complete
3987		3723436	3723735	complete
3988		4302151	4302426	complete
3989		3851576	3851665	complete
3993		3698003	3698110	complete
3994		4311891	4312220	complete
3995		851894	852163	complete
3996		2474332	2474532	complete
3997		1143725	1144045	complete
3998		1202247	1202447	complete
3999		1221867	1222211	complete
4000		1872102	1872206	complete
4001		1507310	1507486	complete
4002		1634780	1635013	partial
4003		1803189	1803296	complete
4004		1906949	1907188	complete
4005		2213679	2213786	complete
4006		2355838	2356023	complete
4007		3838238	3838531	complete
4008		4531819	4532076	complete
4009		3645728	3645856	complete
4010		311598	311738	complete
4011		579474	579668	partial
4012		1222213	1222386	complete
4013		1222487	1222672	complete
4014		238257	238736	complete
4015		4237800	4238078	complete
4016		1342460	1342633	complete
4017		2301628	2301792	complete
4018		1669801	1669884	complete
4019		1333184	1333312	complete
4020		4504471	4504596	complete
4021		709862	709948	complete
4022		1581786	1581983	complete
4023		77388	77519	complete
4024		1985897	1985983	complete
4025		3192788	3192847	complete
4026		3054912	3054971	complete
4027		3193163	3193222	complete
4028		2151373	2151432	complete
4029		2151705	2151761	complete
4030		3948530	3948580	complete
4031		4390915	4390968	complete
4032		312365	312466	complete
4033		1344820	1344924	complete
4034		1463189	1463254	complete
4035		1876898	1876972	complete
4036		1876797	1876895	complete
4037		1944139	1944204	complete
4038		2085076	2085138	complete
4039		2227004	2227087	complete
4040		2494943	2495014	complete
4041		2903579	2903719	complete
4042		2987841	2987921	complete
4043		3030839	3030964	complete
4044		3305875	3305955	complete
4045		4051670	4051780	complete
4046		1637104	1637358	complete
4047		2698139	2698219	complete
4048		3923767	3923998	complete
4049		3680184	3681470	complete
4050		3869873	3871021	complete
4051		3119656	3121827	complete
4052		3780665	3781684	complete
4053		141431	141967	complete
4054		3476824	3478629	complete
4055		3369106	3370596	complete
4056		603994	604647	complete
4057		2412769	2414913	complete
4058		2051667	2052983	complete
4059		434858	435835	complete
4060		4550924	4552384	complete
4061		4552599	4553372	complete
4062		2522067	2522900	complete
4063		3729154	3730146	complete
4064		3733002	3734180	complete
4065		1353491	1355134	complete
4066		1352529	1353494	complete
4067		1351652	1352542	complete
4068		2799370	2801514	complete
4069		1489986	1490153	complete
4070		1129427	1130086	complete
4071		1134787	1135485	complete
4072		1135497	1136594	complete
4073		2014578	2015951	complete
4074		2015970	2016413	complete
4075		2016410	2017537	complete
4076		367835	369499	complete
4077		369501	370445	complete
4078		370448	371329	complete
4079		366811	367644	complete
4080		572594	572956	complete
4084		2516178	2516253	complete
4085		2516063	2516138	complete
4087		563946	564022	complete
4088		2816495	2816571	complete
4089		2464331	2464405	complete
4090		3980398	3980474	complete
4091		2816220	2816296	complete
4093		2042573	2042648	complete
4094		2057875	2057950	complete
4095		2060284	2060359	complete
4096		3944895	3944971	complete
4097		228928	229004	complete
4098		236931	237007	complete
4099		1989938	1990011	complete
4100		475672	475785	complete
4101		696088	696162	complete
4102		695765	695839	complete
4103		695979	696053	complete
4104		695653	695727	complete
4105		4166395	4166470	complete
4109		4173696	4173770	complete
4110		2997006	2997079	complete
4111		4390383	4390458	complete
4112		1990066	1990141	complete
4113		4390495	4390570	complete
4114		4390606	4390681	complete
4115		3980532	3980608	complete
4119		3213620	3213695	complete
4120		4604223	4604309	complete
4121		4604338	4604424	complete
4122		3980629	3980715	complete
4123		3320094	3320180	complete
4124		4604102	4604188	complete
4125		696186	696270	complete
4126		4494428	4494512	complete
4127		1989839	1989925	complete
4128		779777	779852	complete
4130		780066	780141	complete
4131		696280	696356	complete
4132		695887	695963	complete
4133		2945629	2945705	complete
4134		3316235	3316311	complete
4135		2945409	2945485	complete
4136		2311106	2311198	complete
4137		4360574	4360649	complete
4138		3108388	3108463	complete
4139		3706639	3706715	complete
4140		2284233	2284309	complete
4141		3980758	3980834	complete
4142		3268238	3268614	complete
4153		3421902	3424805	complete
4161		4206170	4207711	complete
4165		3834245	3834339	complete
4166		1030848	1030935	complete
4167		2041492	2041581	complete
4168		2816575	2816667	complete
4169		925107	925194	complete
4171		4047922	4048030	complete
4172		3054005	3054187	complete
4173		2753615	2753977	complete
4174		4173777	4173852	complete
4175		4173411	4173486	complete
4177		262095	262170	complete
4178		3944980	3945055	complete
4179		1286761	1286845	complete
4180		4173495	4173579	complete
4182		779988	780063	complete
4183		2518953	2519028	complete
4184		1744459	1744535	complete
4185		1744540	1744616	complete
4186		2519073	2519148	complete
4187		2519195	2519270	complete
4188		1647406	1647458	complete
4189		4156308	4156417	complete
4190		2945519	2945595	complete
4191		2023251	2023337	complete
4192		2922178	2922537	complete
4193		2056051	2056126	complete
4194		2783784	2783859	complete
4196		780370	780445	complete
4197		780592	780667	complete
4198		780291	780366	complete
4199		1490143	1490198	complete
4200		16952	17006	complete
4201		2940718	2940923	complete
4202		1768396	1768501	complete
4204		3578950	3579039	complete
4205		4049059	4049303	complete
4206		189712	189847	complete
4207		852175	852263	complete
4208		887199	887277	complete
4209		1145812	1145980	complete
4213		3698159	3698224	complete
4214		1403676	1403833	complete
4215		1435145	1435253	complete
4216		1762737	1762804	complete
4217		1921090	1921338	complete
4218		1921188	1921308	complete
4219		77367	77593	complete
4220		2069339	2069542	complete
4221		2151333	2151475	complete
4222		2151668	2151803	complete
4223		2165138	2165224	complete
4224		2651877	2652180	complete
4225		2689179	2689362	complete
4226		2812824	2812901	complete
4227		2974124	2974211	complete
4228		2974326	2974407	complete
4229		3054871	3055010	complete
4230		3192745	3192887	complete
4231		3236396	3236583	complete
4232		3309247	3309420	complete
4233		3348599	3348719	complete
4234		3662887	3662991	complete
4235		3984455	3984626	complete
4236		4275950	4276089	complete
4237		3851141	3851280	complete
4238		1489467	1489530	complete
